chrosome,start,end,sample_name,n_spliced_reads,strand,junction_name
chr1,201804497,201807953,67_Control.SJ.out,3,+,NAV1|annotated|2
chr1,204988806,204991292,67_Control.SJ.out,4,+,NFASC|annotated|1
chr1,224515876,224536936,67_Control.SJ.out,1,+,CNIH3|novel_exon_skip|1
chr1,236547909,236550140,67_Control.SJ.out,1,-,RP11-385F5.4|novel_acceptor|1
chr10,1056564,1072116,67_Control.SJ.out,1,+,WDR37|annotated|1
chr10,22573457,22607927,67_Control.SJ.out,2,-,PIP4K2A|novel_exon_skip|1
chr10,60134358,60138964,67_Control.SJ.out,2,-,ANK3|novel_exon_skip|1
chr10,77008193,77011967,67_Control.SJ.out,6,-,KCNMA1|annotated|2
chr10,77019099,77027823,67_Control.SJ.out,11,-,KCNMA1|annotated|1
chr10,84499959,84513449,67_Control.SJ.out,2,+,CCSER2|annotated|1
chr10,96132670,96133556,67_Control.SJ.out,2,+,ZNF518A|annotated|1
chr10,102144307,102148372,67_Control.SJ.out,1,+,PPRC1|annotated|1
chr10,102920101,102927345,67_Control.SJ.out,1,+,CNNM2|annotated|1
chr10,122428420,122429624,67_Control.SJ.out,2,+,PLEKHA1|annotated|1
chr10,122990407,122997119,67_Control.SJ.out,1,+,PSTK|annotated|1
chr11,22726433,22737705,67_Control.SJ.out,1,+,GAS2|annotated|1
chr11,61958501,61959498,67_Control.SJ.out,0,+,BEST1|annotated|1
chr11,65885663,65887600,67_Control.SJ.out,0,-,FIBP|annotated|1
chr11,113329808,113329920,67_Control.SJ.out,0,+,TTC12|annotated|1
chr11,123578430,123584312,67_Control.SJ.out,3,+,GRAMD1B|annotated|1
chr12,6653396,6663065,67_Control.SJ.out,1,-,ING4|annotated|1
chr12,27302188,27309114,67_Control.SJ.out,0,+,STK38L|annotated|1
chr12,27656730,27658816,67_Control.SJ.out,3,+,PPFIBP1|annotated|1
chr12,27658848,27660884,67_Control.SJ.out,1,+,PPFIBP1|annotated|1
chr12,39326324,39330746,67_Control.SJ.out,10,-,KIF21A|annotated|1
chr12,40763198,40908357,67_Control.SJ.out,1,+,CNTN1|annotated|1
chr12,57231000,57231713,67_Control.SJ.out,0,+,SHMT2|annotated|1
chr12,79805768,79807226,67_Control.SJ.out,1,-,PPP1R12A|annotated|1
chr12,100108548,100128580,67_Control.SJ.out,1,-,UHRF1BP1L|annotated|1
chr13,35164509,35171272,67_Control.SJ.out,3,+,NBEA|annotated|1
chr13,75530266,75537499,67_Control.SJ.out,1,-,COMMD6|annotated|1
chr13,112498936,112499045,67_Control.SJ.out,2,-,TUBGCP3|annotated|1
chr14,23298917,23299401,67_Control.SJ.out,1,-,PPP1R3E|annotated|1
chr14,58365622,58366883,67_Control.SJ.out,4,+,ARID4A|annotated|1
chr14,58411971,58427054,67_Control.SJ.out,1,-,TIMM9|annotated|1
chr14,58411971,58427392,67_Control.SJ.out,4,-,TIMM9|annotated|1
chr14,59473090,59474439,67_Control.SJ.out,1,-,L3HYPDH|annotated|1
chr14,100845533,100845876,67_Control.SJ.out,1,+,MEG3|annotated|1
chr15,25000374,25019027,67_Control.SJ.out,1,+,SNHG14|annotated|1
chr15,41509129,41511422,67_Control.SJ.out,0,-,LTK|annotated|1
chr15,92630345,92656522,67_Control.SJ.out,1,-,FAM174B|annotated|1
chr16,10972559,10972938,67_Control.SJ.out,11,+,CLEC16A|annotated|1
chr16,14937505,14941812,67_Control.SJ.out,0,+,NPIPA1|annotated|1
chr16,20900535,20902486,67_Control.SJ.out,2,+,LYRM1|annotated|1
chr16,30240242,30245454,67_Control.SJ.out,0,-,NPIPB13|annotated|1
chr16,69982545,69982658,67_Control.SJ.out,0,-,NPIPB14P|annotated|1
chr17,20110562,20204333,67_Control.SJ.out,3,+,SPECC1|annotated|1
chr17,28043331,28047917,67_Control.SJ.out,3,+,NLK|annotated|1
chr17,28790425,28834293,67_Control.SJ.out,2,-,FAM222B|annotated|1
chr17,28915448,28917285,67_Control.SJ.out,2,-,PHF12|novel_acceptor|3
chr17,43164812,43166980,67_Control.SJ.out,5,-,RP11-242D8.1|annotated|1
chr17,43536498,43544162,67_Control.SJ.out,3,+,DHX8|annotated|1
chr17,46517233,46570759,67_Control.SJ.out,0,-,ARL17A|annotated|1
chr17,50070930,50073916,67_Control.SJ.out,2,+,ITGA3|annotated|1
chr17,77214019,77216549,67_Control.SJ.out,6,+,SEC14L1|annotated|1
chr18,5406968,5419711,67_Control.SJ.out,0,-,EPB41L3|annotated|1
chr18,57620648,57621708,67_Control.SJ.out,7,-,NARS1|annotated|1
chr19,34265621,34299679,67_Control.SJ.out,1,+,GARRE1|annotated|1
chr19,34390843,34391544,67_Control.SJ.out,0,+,GPI|none|1
chr19,34391694,34391993,67_Control.SJ.out,3,+,GPI|none|1
chr19,34392018,34394478,67_Control.SJ.out,0,-,GPI|none|1
chr19,40036626,40047406,67_Control.SJ.out,2,-,ZNF780B|annotated|1
chr19,51994837,52001813,67_Control.SJ.out,1,-,ZNF615|annotated|1
chr19,52543347,52553107,67_Control.SJ.out,3,+,ZNF808|annotated|1
chr2,36884606,36886716,67_Control.SJ.out,1,-,STRN|novel_acceptor|1
chr2,62831158,62859169,67_Control.SJ.out,5,+,EHBP1|annotated|2
chr2,63842599,63856306,67_Control.SJ.out,1,+,UGP2|annotated|1
chr2,121410969,121418622,67_Control.SJ.out,2,-,CLASP1|annotated|1
chr2,158621421,158624955,67_Control.SJ.out,2,+,PKP4|annotated|1
chr2,159395834,159397068,67_Control.SJ.out,12,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,67_Control.SJ.out,8,-,BAZ2B|annotated|1
chr2,159397100,159397345,67_Control.SJ.out,14,-,BAZ2B|annotated|1
chr2,200881488,200885698,67_Control.SJ.out,3,-,PPIL3|annotated|1
chr2,218650526,218656150,67_Control.SJ.out,2,-,ZNF142|annotated|1
chr20,5773043,5817485,67_Control.SJ.out,0,+,SHLD1|novel_acceptor|2
chr20,58895684,58899949,67_Control.SJ.out,3,+,GNAS|annotated|1
chr21,33246482,33246718,67_Control.SJ.out,1,+,IFNAR2|annotated|1
chr22,20118313,20119013,67_Control.SJ.out,1,+,RANBP1|annotated|1
chr3,10329125,10331983,67_Control.SJ.out,15,-,ATP2B2|annotated|1
chr3,37066325,37072790,67_Control.SJ.out,5,-,LRRFIP2|annotated|1
chr3,37072882,37075024,67_Control.SJ.out,2,-,LRRFIP2|annotated|1
chr3,58412963,58420536,67_Control.SJ.out,4,+,PXK|annotated|1
chr3,62275966,62276972,67_Control.SJ.out,2,+,PTPRG|annotated|1
chr3,75739345,75741276,67_Control.SJ.out,3,-,ZNF717|annotated|1
chr3,142736533,142743485,67_Control.SJ.out,6,+,TRPC1|annotated|1
chr3,150411308,150423049,67_Control.SJ.out,2,+,TSC22D2|annotated|1
chr3,157153156,157156936,67_Control.SJ.out,1,-,CCNL1|annotated|1
chr3,195713976,195714008,67_Control.SJ.out,0,-,MUC20-OT1|none|1
chr3,197297235,197298536,67_Control.SJ.out,1,-,DLG1|annotated|1
chr4,16191523,16196658,67_Control.SJ.out,1,-,TAPT1|annotated|1
chr4,27007700,27007983,67_Control.SJ.out,2,+,STIM2|annotated|1
chr4,41473195,41494536,67_Control.SJ.out,1,+,LIMCH1|novel_donor|1
chr4,81802889,81824518,67_Control.SJ.out,3,-,RASGEF1B|annotated|1
chr4,98352601,98404477,67_Control.SJ.out,1,+,RAP1GDS1|annotated|1
chr4,104472366,104494506,67_Control.SJ.out,1,-,CXXC4|annotated|1
chr4,185639035,185646668,67_Control.SJ.out,6,-,SORBS2|annotated|1
chr5,34949677,34950170,67_Control.SJ.out,16,+,DNAJC21|annotated|1
chr5,38947441,38949356,67_Control.SJ.out,8,-,RICTOR|annotated|1
chr5,141122030,141123155,67_Control.SJ.out,0,+,PCDHB4|annotated|1
chr5,181056015,181056538,67_Control.SJ.out,1,+,BTNL9|annotated|2
chr6,109418242,109419187,67_Control.SJ.out,1,-,PPIL6|annotated|1
chr6,159679298,159682474,67_Control.SJ.out,1,-,SOD2|annotated|1
chr7,23521840,23522121,67_Control.SJ.out,1,-,TRA2A|annotated|1
chr7,44013679,44016434,67_Control.SJ.out,0,-,POLR2J4|annotated|1
chr7,48101870,48103782,67_Control.SJ.out,1,+,UPP1|novel_combo|1
chr7,74820023,74824933,67_Control.SJ.out,0,-,GTF2IRD2|novel_exon_skip|1
chr7,92577676,92578150,67_Control.SJ.out,3,-,FAM133B|annotated|1
chr7,98860338,98869777,67_Control.SJ.out,0,-,TMEM130|annotated|1
chr7,122031559,122034095,67_Control.SJ.out,8,+,PTPRZ1|annotated|1
chr8,12145700,12168646,67_Control.SJ.out,0,+,FAM66D|annotated|1
chr8,25408940,25411194,67_Control.SJ.out,1,+,DOCK5|novel_exon_skip|1
chr8,28924755,28963811,67_Control.SJ.out,0,+,HMBOX1|annotated|1
chr8,37766355,37766482,67_Control.SJ.out,1,+,PLPBP|annotated|1
chr8,38386380,38387950,67_Control.SJ.out,1,+,LETM2|annotated|1
chr8,38995693,38996419,67_Control.SJ.out,0,-,TM2D2|annotated|1
chr8,49912231,50394212,67_Control.SJ.out,1,+,SNTG1|annotated|1
chr8,51899846,51946436,67_Control.SJ.out,3,+,RP11-110G21.1|annotated|1
chr8,56069833,56073117,67_Control.SJ.out,1,-,RPS20|annotated|1
chr8,78940029,78942953,67_Control.SJ.out,3,+,RP11-115D10.1|annotated|1
chr8,86398479,86398575,67_Control.SJ.out,2,+,WWP1|novel_acceptor|1
chr9,35684550,35685064,67_Control.SJ.out,4,-,TPM2|annotated|2
chr9,105299937,105309724,67_Control.SJ.out,2,+,SLC44A1|annotated|1
chrX,54928710,54931204,67_Control.SJ.out,1,+,TRO|annotated|1
chrX,76175613,76177616,67_Control.SJ.out,5,+,PBDC1|annotated|1
chrX,77717243,77785845,67_Control.SJ.out,6,-,ATRX|annotated|1
chrX,101658569,101659076,67_Control.SJ.out,7,-,ARMCX2|annotated|1
chrX,107065758,107067556,67_Control.SJ.out,0,-,RBM41|annotated|1
chrX,107088839,107115352,67_Control.SJ.out,2,-,RBM41|annotated|1
chr1,13749487,13769118,76_Control.SJ.out,4,+,PRDM2|annotated|1
chr1,29058645,29064982,76_Control.SJ.out,3,+,EPB41|annotated|1
chr1,36319164,36319675,76_Control.SJ.out,1,+,SH3D21|annotated|1
chr1,41041565,41046407,76_Control.SJ.out,3,-,SCMH1|annotated|1
chr1,65622981,65636191,76_Control.SJ.out,7,+,LEPR|annotated|1
chr1,81936837,81942034,76_Control.SJ.out,1,+,ADGRL2|annotated|1
chr1,83947282,83949865,76_Control.SJ.out,1,-,TTLL7|novel_exon_skip|1
chr1,201804497,201807953,76_Control.SJ.out,2,+,NAV1|annotated|2
chr1,204988806,204991292,76_Control.SJ.out,3,+,NFASC|annotated|1
chr10,60134358,60138964,76_Control.SJ.out,6,-,ANK3|novel_exon_skip|1
chr10,73873083,73873201,76_Control.SJ.out,1,-,CAMK2G|novel_donor|1
chr10,77019099,77027823,76_Control.SJ.out,6,-,KCNMA1|annotated|1
chr10,122428420,122429624,76_Control.SJ.out,10,+,PLEKHA1|annotated|1
chr11,20051333,20054080,76_Control.SJ.out,1,+,NAV2|annotated|1
chr11,22726433,22737705,76_Control.SJ.out,1,+,GAS2|annotated|1
chr11,44096321,44107683,76_Control.SJ.out,1,+,EXT2|annotated|1
chr11,71501426,71505568,76_Control.SJ.out,0,+,NADSYN1|novel_exon_skip|1
chr11,111805315,111809643,76_Control.SJ.out,1,-,ALG9|annotated|1
chr11,113235164,113246368,76_Control.SJ.out,1,+,NCAM1|annotated|1
chr11,113246370,113255877,76_Control.SJ.out,1,+,NCAM1|annotated|1
chr11,123578430,123584312,76_Control.SJ.out,2,+,GRAMD1B|annotated|1
chr12,27302188,27309114,76_Control.SJ.out,2,+,STK38L|annotated|1
chr12,27656730,27658816,76_Control.SJ.out,3,+,PPFIBP1|annotated|1
chr12,27658848,27660884,76_Control.SJ.out,4,+,PPFIBP1|annotated|1
chr12,39326324,39330746,76_Control.SJ.out,14,-,KIF21A|annotated|1
chr12,40763198,40908357,76_Control.SJ.out,7,+,CNTN1|annotated|1
chr12,50401028,50427765,76_Control.SJ.out,0,+,LARP4|annotated|1
chr12,53537552,53543297,76_Control.SJ.out,3,-,ATF7|annotated|1
chr12,100108548,100128580,76_Control.SJ.out,0,-,UHRF1BP1L|annotated|1
chr12,109939247,109945260,76_Control.SJ.out,1,-,GIT2|annotated|1
chr13,75804541,75809154,76_Control.SJ.out,8,+,LMO7|annotated|1
chr13,111277673,111280538,76_Control.SJ.out,0,+,ARHGEF7|annotated|3
chr13,112498936,112499045,76_Control.SJ.out,1,-,TUBGCP3|annotated|1
chr14,23298917,23299401,76_Control.SJ.out,4,-,PPP1R3E|annotated|1
chr14,37290368,37308056,76_Control.SJ.out,2,+,MIPOL1|annotated|1
chr14,75053659,75056447,76_Control.SJ.out,2,-,ACYP1|novel_donor|1
chr14,100845533,100845876,76_Control.SJ.out,1,+,MEG3|annotated|1
chr15,30903887,30904512,76_Control.SJ.out,0,+,FAN1|annotated|1
chr15,33842035,33844862,76_Control.SJ.out,1,+,RYR3|annotated|1
chr15,74900137,74901950,76_Control.SJ.out,1,-,FAM219B|annotated|1
chr16,10972559,10972938,76_Control.SJ.out,5,+,CLEC16A|annotated|1
chr16,12129758,12135551,76_Control.SJ.out,1,+,SNX29|annotated|1
chr16,89920737,89932571,76_Control.SJ.out,0,+,RP11-566K11.2|annotated|1
chr17,655953,697418,76_Control.SJ.out,1,-,VPS53|annotated|1
chr17,15642816,15644726,76_Control.SJ.out,0,-,TRIM16|ambig_gene|1
chr17,28766707,28834293,76_Control.SJ.out,1,-,FAM222B|annotated|1
chr17,29122253,29124653,76_Control.SJ.out,3,-,MYO18A|annotated|1
chr17,35844818,35844840,76_Control.SJ.out,1,+,TAF15|none|2
chr17,35844839,35844861,76_Control.SJ.out,0,+,TAF15|none|1
chr17,78692493,78696007,76_Control.SJ.out,0,-,CYTH1|annotated|1
chr18,5398143,5400969,76_Control.SJ.out,0,-,EPB41L3|annotated|1
chr18,5406968,5419711,76_Control.SJ.out,0,-,EPB41L3|annotated|1
chr19,12195143,12207332,76_Control.SJ.out,2,+,CTD-2666L21.1|annotated|1
chr19,34391694,34392043,76_Control.SJ.out,0,+,GPI|none|2
chr19,34392018,34394478,76_Control.SJ.out,0,-,GPI|none|1
chr19,36801933,36802458,76_Control.SJ.out,1,+,ZNF790-AS1|annotated|1
chr19,37599752,37601007,76_Control.SJ.out,2,+,ZNF540|annotated|1
chr19,51886912,51887896,76_Control.SJ.out,3,-,ZNF577|annotated|1
chr19,52543347,52553107,76_Control.SJ.out,7,+,ZNF808|annotated|1
chr19,52801702,52808007,76_Control.SJ.out,0,-,ZNF28|annotated|1
chr2,32064246,32087495,76_Control.SJ.out,2,+,SPAST|annotated|1
chr2,48461175,48464937,76_Control.SJ.out,2,+,PPP1R21|novel_donor|1
chr2,54987698,55010087,76_Control.SJ.out,3,-,RTN4|annotated|1
chr2,62831158,62859169,76_Control.SJ.out,2,+,EHBP1|annotated|2
chr2,63842599,63856306,76_Control.SJ.out,1,+,UGP2|annotated|1
chr2,121410969,121418622,76_Control.SJ.out,3,-,CLASP1|annotated|1
chr2,159395834,159397068,76_Control.SJ.out,3,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,76_Control.SJ.out,40,-,BAZ2B|annotated|1
chr2,159397100,159397345,76_Control.SJ.out,40,-,BAZ2B|annotated|1
chr2,177338699,177342010,76_Control.SJ.out,0,-,AC074286.1|annotated|1
chr2,201475742,201478087,76_Control.SJ.out,2,+,STRADB|novel_exon_skip|1
chr2,210075756,210104104,76_Control.SJ.out,2,-,KANSL1L|novel_exon_skip|1
chr2,240728412,240734719,76_Control.SJ.out,1,-,KIF1A|annotated|1
chr20,46504740,46509605,76_Control.SJ.out,2,-,ZNF334|annotated|1
chr3,10329125,10331983,76_Control.SJ.out,21,-,ATP2B2|annotated|1
chr3,37066325,37072790,76_Control.SJ.out,3,-,LRRFIP2|annotated|1
chr3,37072882,37075024,76_Control.SJ.out,6,-,LRRFIP2|annotated|1
chr3,53043254,53045816,76_Control.SJ.out,1,-,SFMBT1|annotated|1
chr3,56594028,56613607,76_Control.SJ.out,1,+,CCDC66|novel_acceptor|1
chr3,58412963,58420536,76_Control.SJ.out,9,+,PXK|annotated|1
chr3,75739345,75741276,76_Control.SJ.out,6,-,ZNF717|annotated|1
chr3,125315053,125323309,76_Control.SJ.out,4,-,ZNF148|annotated|1
chr3,142736533,142743485,76_Control.SJ.out,13,+,TRPC1|annotated|1
chr3,150411308,150423049,76_Control.SJ.out,1,+,TSC22D2|annotated|1
chr3,157153156,157156936,76_Control.SJ.out,2,-,CCNL1|annotated|1
chr4,7992927,8008059,76_Control.SJ.out,4,-,ABLIM2|annotated|1
chr4,16191523,16196658,76_Control.SJ.out,4,-,TAPT1|annotated|1
chr4,27007700,27007983,76_Control.SJ.out,16,+,STIM2|annotated|1
chr4,41473195,41494536,76_Control.SJ.out,7,+,LIMCH1|novel_donor|1
chr4,98352601,98404477,76_Control.SJ.out,2,+,RAP1GDS1|annotated|1
chr4,153748786,153751438,76_Control.SJ.out,1,-,RNF175|annotated|1
chr4,185639035,185646668,76_Control.SJ.out,3,-,SORBS2|annotated|1
chr5,34949677,34950170,76_Control.SJ.out,7,+,DNAJC21|annotated|1
chr5,38947441,38949356,76_Control.SJ.out,3,-,RICTOR|annotated|1
chr5,171914405,171957597,76_Control.SJ.out,6,-,FBXW11|annotated|1
chr5,177136030,177136873,76_Control.SJ.out,1,+,NSD1|annotated|2
chr6,8430157,8435343,76_Control.SJ.out,1,-,SLC35B3|annotated|1
chr6,30707454,30711412,76_Control.SJ.out,2,-,MDC1|annotated|1
chr6,73270527,73284658,76_Control.SJ.out,0,+,RP11-398K22.12|annotated|1
chr6,75602576,75623900,76_Control.SJ.out,2,+,SENP6|novel_exon_skip|1
chr6,87569590,87589922,76_Control.SJ.out,1,-,RARS2|annotated|1
chr6,99291820,99342898,76_Control.SJ.out,0,-,FAXC|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,SOGA3|annotated|1
chr6,127473391,127475302,76_Control.SJ.out,2,-,RP3-403A15.5|annotated|1
chr6,136372649,136377755,76_Control.SJ.out,6,-,MAP7|annotated|1
chr6,152143765,152145487,76_Control.SJ.out,2,-,SYNE1|annotated|1
chr6,161097176,161101892,76_Control.SJ.out,3,+,MAP3K4|annotated|1
chr7,23521840,23522121,76_Control.SJ.out,4,-,TRA2A|annotated|1
chr7,26346466,26357007,76_Control.SJ.out,2,+,SNX10|annotated|1
chr7,44013679,44016434,76_Control.SJ.out,0,-,POLR2J4|annotated|1
chr7,64815044,64830940,76_Control.SJ.out,3,+,ZNF138|annotated|1
chr7,81950508,81957460,76_Control.SJ.out,1,-,CACNA2D1|novel_donor|1
chr7,108312731,108328421,76_Control.SJ.out,0,-,NRCAM|annotated|1
chr8,28891484,28963811,76_Control.SJ.out,5,+,HMBOX1|annotated|1
chr8,37766355,37766482,76_Control.SJ.out,1,+,PLPBP|annotated|1
chr8,51899846,51946436,76_Control.SJ.out,4,+,RP11-110G21.1|annotated|1
chr9,2650516,2651415,76_Control.SJ.out,1,+,VLDLR|annotated|1
chr9,131486541,131487167,76_Control.SJ.out,1,+,PRRC2B|novel_donor|1
chrX,54928710,54931204,76_Control.SJ.out,1,+,TRO|annotated|1
chrX,77717243,77785845,76_Control.SJ.out,2,-,ATRX|annotated|1
chrX,81118488,81118730,76_Control.SJ.out,1,-,HMGN5|novel_acceptor|1
chrX,101658569,101659076,76_Control.SJ.out,8,-,ARMCX2|annotated|1
chr1,20997633,21001199,78_Control.SJ.out,2,-,EIF4G3|annotated|1
chr1,24384003,24401319,78_Control.SJ.out,3,-,STPG1|annotated|1
chr1,40489624,40490780,78_Control.SJ.out,1,+,ZFP69|annotated|1
chr1,81936837,81942034,78_Control.SJ.out,4,+,ADGRL2|annotated|1
chr1,148868622,148929197,78_Control.SJ.out,2,+,PDE4DIP|novel_exon_skip|1
chr1,197903119,197905796,78_Control.SJ.out,1,+,C1orf53|novel_donor|1
chr1,202496822,202501859,78_Control.SJ.out,1,+,PPP1R12B|annotated|1
chr1,204469886,204489816,78_Control.SJ.out,1,-,PIK3C2B|annotated|1
chr1,204988806,204991292,78_Control.SJ.out,7,+,NFASC|annotated|1
chr10,32889002,32908368,78_Control.SJ.out,1,-,ITGB1|annotated|1
chr10,33197709,33207572,78_Control.SJ.out,1,-,NRP1|annotated|1
chr10,48575658,48582953,78_Control.SJ.out,0,-,ARHGAP22|annotated|1
chr10,60134358,60138964,78_Control.SJ.out,4,-,ANK3|novel_exon_skip|1
chr10,77008193,77011967,78_Control.SJ.out,7,-,KCNMA1|annotated|2
chr10,77019099,77027823,78_Control.SJ.out,11,-,KCNMA1|annotated|1
chr10,102144307,102148372,78_Control.SJ.out,1,+,PPRC1|annotated|1
chr10,122428420,122429624,78_Control.SJ.out,4,+,PLEKHA1|annotated|1
chr11,3361889,3362546,78_Control.SJ.out,1,-,ZNF195|annotated|1
chr11,20051333,20054080,78_Control.SJ.out,1,+,NAV2|annotated|1
chr11,22726433,22737705,78_Control.SJ.out,3,+,GAS2|annotated|1
chr11,44096321,44107683,78_Control.SJ.out,3,+,EXT2|annotated|1
chr11,106054455,106077312,78_Control.SJ.out,0,-,KBTBD3|annotated|1
chr11,113235164,113246368,78_Control.SJ.out,2,+,NCAM1|annotated|1
chr11,113246370,113255877,78_Control.SJ.out,2,+,NCAM1|annotated|1
chr11,123578430,123584312,78_Control.SJ.out,3,+,GRAMD1B|annotated|1
chr12,4553147,4558857,78_Control.SJ.out,1,+,RAD51AP1|annotated|1
chr12,6653396,6663065,78_Control.SJ.out,1,-,ING4|annotated|1
chr12,8194327,8194420,78_Control.SJ.out,0,+,FAM66C|annotated|1
chr12,27302188,27309114,78_Control.SJ.out,1,+,STK38L|annotated|1
chr12,27656730,27658816,78_Control.SJ.out,1,+,PPFIBP1|annotated|1
chr12,27658848,27660884,78_Control.SJ.out,1,+,PPFIBP1|annotated|1
chr12,39326324,39330746,78_Control.SJ.out,20,-,KIF21A|annotated|1
chr12,43944342,44211290,78_Control.SJ.out,1,+,TMEM117|annotated|1
chr12,50401028,50427765,78_Control.SJ.out,7,+,LARP4|annotated|1
chr12,57303217,57304473,78_Control.SJ.out,1,-,R3HDM2|novel_donor|1
chr12,70294294,70310895,78_Control.SJ.out,2,+,CNOT2|annotated|1
chr12,100108548,100128580,78_Control.SJ.out,1,-,UHRF1BP1L|annotated|1
chr12,110042459,110044420,78_Control.SJ.out,1,-,C12orf76|annotated|1
chr12,121244615,121245140,78_Control.SJ.out,1,-,CAMKK2|annotated|1
chr13,45465210,45466517,78_Control.SJ.out,1,+,COG3|annotated|1
chr13,111277673,111280538,78_Control.SJ.out,1,+,ARHGEF7|annotated|3
chr14,23298917,23299401,78_Control.SJ.out,1,-,PPP1R3E|annotated|1
chr14,37290368,37308056,78_Control.SJ.out,1,+,MIPOL1|annotated|1
chr14,58365622,58366883,78_Control.SJ.out,2,+,ARID4A|annotated|1
chr14,75053659,75056447,78_Control.SJ.out,4,-,ACYP1|novel_donor|1
chr15,42231915,42233213,78_Control.SJ.out,1,-,TMEM87A|annotated|1
chr15,45587876,45605428,78_Control.SJ.out,3,+,BLOC1S6|annotated|1
chr15,74900137,74901950,78_Control.SJ.out,2,-,FAM219B|annotated|1
chr15,75881625,75883366,78_Control.SJ.out,2,+,UBE2Q2|novel_donor|1
chr16,10972559,10972938,78_Control.SJ.out,1,+,CLEC16A|annotated|1
chr16,14937505,14941812,78_Control.SJ.out,0,+,NPIPA1|annotated|1
chr16,18319298,18319795,78_Control.SJ.out,0,-,NPIPA8|annotated|1
chr16,18372854,18374832,78_Control.SJ.out,0,-,NPIPA9|annotated|2
chr16,29972140,29972950,78_Control.SJ.out,1,+,TMEM219|annotated|1
chr17,655953,697418,78_Control.SJ.out,2,-,VPS53|annotated|1
chr17,8460160,8463320,78_Control.SJ.out,2,+,NDEL1|annotated|1
chr17,8463354,8466930,78_Control.SJ.out,4,+,NDEL1|annotated|1
chr17,15677277,15677575,78_Control.SJ.out,0,-,TRIM16|annotated|1
chr17,35844839,35844861,78_Control.SJ.out,0,+,TAF15|none|1
chr17,43164812,43166980,78_Control.SJ.out,1,-,RP11-242D8.1|annotated|1
chr17,43536498,43544162,78_Control.SJ.out,2,+,DHX8|annotated|1
chr17,46517233,46570759,78_Control.SJ.out,0,-,ARL17A|annotated|1
chr17,64973517,64974951,78_Control.SJ.out,1,-,AMZ2P1|novel_donor|1
chr17,77214019,77216549,78_Control.SJ.out,2,+,SEC14L1|annotated|1
chr17,77216218,77216271,78_Control.SJ.out,0,+,SEC14L1|none|1
chr18,5398143,5400969,78_Control.SJ.out,4,-,EPB41L3|annotated|1
chr18,11897620,11906203,78_Control.SJ.out,1,-,MPPE1|annotated|1
chr18,57620648,57621708,78_Control.SJ.out,2,-,NARS1|annotated|1
chr19,11195881,11197485,78_Control.SJ.out,1,-,KANK2|annotated|1
chr19,12250368,12294692,78_Control.SJ.out,1,-,ZNF44|novel_exon_skip|1
chr19,21971988,21972913,78_Control.SJ.out,0,+,ZNF208|none|1
chr19,34390843,34391544,78_Control.SJ.out,0,+,GPI|none|1
chr19,34391694,34392043,78_Control.SJ.out,0,+,GPI|none|2
chr19,37533403,37533486,78_Control.SJ.out,1,+,ZNF793|annotated|1
chr19,50637847,50639025,78_Control.SJ.out,2,-,SYT3|novel_acceptor|2
chr19,51994837,52001813,78_Control.SJ.out,1,-,ZNF615|annotated|1
chr19,52543347,52553107,78_Control.SJ.out,4,+,ZNF808|annotated|1
chr19,53449638,53460915,78_Control.SJ.out,0,+,ZNF761|annotated|1
chr19,58589114,58589211,78_Control.SJ.out,0,+,LLNLR-271E8.1|none|1
chr2,17753967,17759929,78_Control.SJ.out,3,+,GEN1|annotated|1
chr2,54987698,55010087,78_Control.SJ.out,1,-,RTN4|annotated|1
chr2,55266518,55267569,78_Control.SJ.out,1,-,MTIF2|annotated|1
chr2,62831158,62859169,78_Control.SJ.out,12,+,EHBP1|annotated|2
chr2,74657624,74674498,78_Control.SJ.out,1,+,SEMA4F|annotated|1
chr2,115162272,115343817,78_Control.SJ.out,1,+,DPP10|annotated|1
chr2,119339971,119340159,78_Control.SJ.out,3,-,C2orf76|annotated|1
chr2,158621421,158624955,78_Control.SJ.out,2,+,PKP4|annotated|1
chr2,159395834,159397068,78_Control.SJ.out,1,-,BAZ2B|novel_donor|1
chr2,159395834,159397074,78_Control.SJ.out,9,-,BAZ2B|annotated|1
chr2,159397100,159397345,78_Control.SJ.out,5,-,BAZ2B|annotated|1
chr2,208273733,208274018,78_Control.SJ.out,2,+,PIKFYVE|annotated|1
chr2,208274053,208276712,78_Control.SJ.out,6,+,PIKFYVE|annotated|1
chr2,219550868,219551529,78_Control.SJ.out,1,-,OBSL1|annotated|2
